Day,Month,Year,Description,Category,Value,Balance
3,12,2011,ATM Cash Withdrawal,General,20,1928
4,12,2011,Restaurant Gordon RamsayPortland Restaurant,Eating Out,57,1871
4,12,2011,ATM Cash Withdrawal,General,10,1861
5,12,2011,South West Trains,Transport,35,1826
5,12,2011,Costa Coffee,Eating Out,1,1825
5,12,2011,Greggs,Eating Out,5,1820
7,12,2011,Cubit and West rent,Rent,550,1270
7,12,2011,Caffe Nero,Eating Out,1,1269
7,12,2011,Pret A Manger,Eating Out,8,1261
8,12,2011,Caffe Nero,Eating Out,1,1260
8,12,2011,Pret A Manger,Eating Out,6,1254
9,12,2011,Tescos,Groceries,51,1203
9,12,2011,Wild Bean Cafe,Eating Out,1,1202
9,12,2011,Subway,Eating Out,6,1196
10,12,2011,Dominos Pizza,Eating Out,24,1172
12,12,2011,South West Trains,Transport,37,1135
12,12,2011,Subway,Eating Out,6,1129
13,12,2011,Caffe Nero,Eating Out,2,1127
14,12,2011,Starbucks Coffee,Eating Out,1,1126
14,12,2011,Chicken Cottage,Eating Out,8,1118
15,12,2011,BRGAS-Electricity,Bills,39,1079
15,12,2011,BRGAS-Gas,Bills,27,1052
15,12,2011,Starbucks Coffee,Eating Out,2,1050
16,12,2011,LBS Council Tax,Bills,50,1000
16,12,2011,Morrisons,Groceries,57,943
16,12,2011,Starbucks Coffee,Eating Out,1,942
16,12,2011,The West Cornwall Pasty Company,Eating Out,4,938
17,12,2011,ATM Cash Withdrawal,General,10,928
19,12,2011,South West Trains,Transport,24,904
19,12,2011,Costa Coffee,Eating Out,2,902
19,12,2011,Greggs,Eating Out,4,898
19,12,2011,ATM Cash Withdrawal,General,10,888
20,12,2011,VIRGIN MEDIA PYMTS,Bills,48,840
20,12,2011,Starbucks Coffee,Eating Out,1,839
20,12,2011,ATM Cash Withdrawal,General,10,829
21,12,2011,Starbucks Coffee,Eating Out,1,828
21,12,2011,Subway,Eating Out,5,823
23,12,2011,Waitrose,Groceries,69,754
23,12,2011,Costa Coffee,Eating Out,2,752
23,12,2011,Chicken Cottage,Eating Out,7,745
24,12,2011,O2,Bills,34,711
25,12,2011,Civic Shop,,2,709
26,12,2011,South West Trains,Transport,38,671
26,12,2011,Costa Coffee,Eating Out,2,669
27,12,2011,Wild Bean Cafe,Eating Out,2,667
28,12,2011,Wild Bean Cafe,Eating Out,2,665
28,12,2011,The West Cornwall Pasty Company,Eating Out,7,658
29,12,2011,Starbucks Coffee,Eating Out,2,656
29,12,2011,Pret A Manger,Eating Out,5,651
29,12,2011,ATM Cash Withdrawal,General,10,641
30,12,2011,Sainsburys,Groceries,72,569
30,12,2011,Costa Coffee,Eating Out,2,567
30,12,2011,Restaurant Gordon RamsayPortland Restaurant,Eating Out,46,521
31,12,2011,ATM Cash Withdrawal,General,10,511
1,1,2012,Rhino Sports salary,General,1700,2211
1,1,2012,Scott's Restaurant,Eating Out,45,2166
1,1,2012,ATM Cash Withdrawal,General,10,2156
2,1,2012,South West Trains,Transport,36,2120
2,1,2012,Caffe Nero,Eating Out,2,2118
2,1,2012,The West Cornwall Pasty Company,Eating Out,5,2113
3,1,2012,Wild Bean Cafe,Eating Out,2,2111
3,1,2012,Pret A Manger,Eating Out,5,2106
3,1,2012,Tool Tec,,6,2100
4,1,2012,Costa Coffee,Eating Out,1,2099
5,1,2012,Wild Bean Cafe,Eating Out,2,2097
6,1,2012,ASDA,Groceries,57,2040
6,1,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,46,1994
7,1,2012,Cubit and West rent,Rent,550,1444
8,1,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,25,1419
9,1,2012,South West Trains,Transport,35,1384
9,1,2012,Costa Coffee,Eating Out,1,1383
9,1,2012,Chicken Cottage,Eating Out,5,1378
9,1,2012,ATM Cash Withdrawal,General,20,1358
10,1,2012,Caffe Nero,Eating Out,1,1357
10,1,2012,Chicken Cottage,Eating Out,8,1349
10,1,2012,ATM Cash Withdrawal,General,20,1329
11,1,2012,Starbucks Coffee,Eating Out,2,1327
11,1,2012,Pret A Manger,Eating Out,7,1320
11,1,2012,ATM Cash Withdrawal,General,10,1310
12,1,2012,Subway,Eating Out,6,1304
13,1,2012,ASDA,Groceries,85,1219
13,1,2012,Caffe Nero,Eating Out,2,1217
13,1,2012,Dominos Pizza,Eating Out,35,1182
15,1,2012,BRGAS-Electricity,Bills,46,1136
15,1,2012,BRGAS-Gas,Bills,49,1087
15,1,2012,Dominos Pizza,Eating Out,27,1060
15,1,2012,ATM Cash Withdrawal,General,10,1050
15,1,2012,Cheam Service Station,,1,1049
16,1,2012,LBS Council Tax,Bills,50,999
16,1,2012,South West Trains,Transport,31,968
16,1,2012,Costa Coffee,Eating Out,2,966
16,1,2012,Pret A Manger,Eating Out,5,961
17,1,2012,Starbucks Coffee,Eating Out,2,959
18,1,2012,Wild Bean Cafe,Eating Out,2,957
19,1,2012,Caffe Nero,Eating Out,2,955
19,1,2012,The West Cornwall Pasty Company,Eating Out,6,949
19,1,2012,ATM Cash Withdrawal,General,20,929
19,1,2012,Cheam Service Station,,6,923
20,1,2012,VIRGIN MEDIA PYMTS,Bills,29,894
20,1,2012,ASDA,Groceries,51,843
20,1,2012,Wild Bean Cafe,Eating Out,1,842
20,1,2012,The West Cornwall Pasty Company,Eating Out,6,836
20,1,2012,Heaven Club,Eating Out,14,822
20,1,2012,Heaven Club,Eating Out,16,806
20,1,2012,Heaven Club,Eating Out,14,792
20,1,2012,Heaven Club,Eating Out,13,779
23,1,2012,South West Trains,Transport,35,744
23,1,2012,Wild Bean Cafe,Eating Out,1,743
23,1,2012,Greggs,Eating Out,5,738
24,1,2012,O2,Bills,31,707
24,1,2012,Costa Coffee,Eating Out,2,705
24,1,2012,Subway,Eating Out,5,700
24,1,2012,ATM Cash Withdrawal,General,20,680
24,1,2012,Paying back Julie,,9,671
25,1,2012,Wild Bean Cafe,Eating Out,1,670
25,1,2012,Pret A Manger,Eating Out,8,662
26,1,2012,Costa Coffee,Eating Out,2,660
26,1,2012,Chicken Cottage,Eating Out,6,654
27,1,2012,Waitrose,Groceries,48,606
27,1,2012,Wild Bean Cafe,Eating Out,2,604
27,1,2012,Greggs,Eating Out,7,597
27,1,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,36,561
27,1,2012,Tool Shop,,1,560
29,1,2012,Anglo restaurant,Eating Out,26,534
30,1,2012,South West Trains,Transport,27,507
30,1,2012,Pret A Manger,Eating Out,8,499
30,1,2012,ATM Cash Withdrawal,General,20,479
31,1,2012,Chicken Cottage,Eating Out,6,473
31,1,2012,ATM Cash Withdrawal,General,20,453
1,2,2012,Rhino Sports salary,General,1700,2153
1,2,2012,The West Cornwall Pasty Company,Eating Out,8,2145
1,2,2012,ATM Cash Withdrawal,General,20,2125
2,2,2012,The West Cornwall Pasty Company,Eating Out,4,2121
2,2,2012,ATM Cash Withdrawal,General,10,2111
3,2,2012,Tescos,Groceries,52,2059
3,2,2012,Subway,Eating Out,6,2053
3,2,2012,Dominos Pizza,Eating Out,39,2014
4,2,2012,ATM Cash Withdrawal,General,20,1994
5,2,2012,ATM Cash Withdrawal,General,10,1984
5,2,2012,Red Shop,,8,1976
6,2,2012,South West Trains,Transport,38,1938
6,2,2012,Wild Bean Cafe,Eating Out,2,1936
6,2,2012,McDonalds,Eating Out,6,1930
7,2,2012,Cubit and West rent,Rent,550,1380
7,2,2012,Starbucks Coffee,Eating Out,2,1378
7,2,2012,McDonalds,Eating Out,4,1374
7,2,2012,ATM Cash Withdrawal,General,20,1354
8,2,2012,Starbucks Coffee,Eating Out,2,1352
9,2,2012,Costa Coffee,Eating Out,2,1350
9,2,2012,McDonalds,Eating Out,8,1342
10,2,2012,Tescos,Groceries,57,1285
10,2,2012,The Grand Pub,Eating Out,5,1280
10,2,2012,The Grand Pub,Eating Out,12,1268
12,2,2012,Dominos Pizza,Eating Out,37,1231
13,2,2012,South West Trains,Transport,32,1199
13,2,2012,Subway,Eating Out,7,1192
15,2,2012,BRGAS-Electricity,Bills,40,1152
15,2,2012,BRGAS-Gas,Bills,43,1109
15,2,2012,Chicken Cottage,Eating Out,8,1101
15,2,2012,Civic Shop,,8,1093
16,2,2012,LBS Council Tax,Bills,50,1043
16,2,2012,Costa Coffee,Eating Out,2,1041
16,2,2012,Pret A Manger,Eating Out,7,1034
17,2,2012,ASDA,Groceries,86,948
17,2,2012,Costa Coffee,Eating Out,2,946
17,2,2012,The West Cornwall Pasty Company,Eating Out,5,941
17,2,2012,ATM Cash Withdrawal,General,20,921
20,2,2012,VIRGIN MEDIA PYMTS,Bills,43,878
20,2,2012,South West Trains,Transport,28,850
20,2,2012,Starbucks Coffee,Eating Out,1,849
20,2,2012,McDonalds,Eating Out,4,845
21,2,2012,Costa Coffee,Eating Out,2,843
22,2,2012,Caffe Nero,Eating Out,2,841
23,2,2012,Costa Coffee,Eating Out,1,840
24,2,2012,O2,Bills,36,804
24,2,2012,Waitrose,Groceries,75,729
24,2,2012,Wild Bean Cafe,Eating Out,1,728
24,2,2012,ATM Cash Withdrawal,General,10,718
25,2,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,54,664
26,2,2012,ATM Cash Withdrawal,General,20,644
26,2,2012,Paying back Julie,,8,636
27,2,2012,South West Trains,Transport,33,603
27,2,2012,Costa Coffee,Eating Out,1,602
27,2,2012,Chicken Cottage,Eating Out,4,598
28,2,2012,Starbucks Coffee,Eating Out,2,596
28,2,2012,Cheam Service Station,,8,588
29,2,2012,Subway,Eating Out,7,581
1,3,2012,Rhino Sports salary,General,1700,2281
1,3,2012,Pret A Manger,Eating Out,8,2273
2,3,2012,Sainsburys,Groceries,52,2221
2,3,2012,Costa Coffee,Eating Out,1,2220
2,3,2012,Greggs,Eating Out,8,2212
3,3,2012,Pizza Express,Eating Out,56,2156
4,3,2012,Dominos Pizza,Eating Out,49,2107
5,3,2012,South West Trains,Transport,28,2079
5,3,2012,Starbucks Coffee,Eating Out,2,2077
6,3,2012,Caffe Nero,Eating Out,2,2075
6,3,2012,McDonalds,Eating Out,4,2071
7,3,2012,Cubit and West rent,Rent,550,1521
7,3,2012,Caffe Nero,Eating Out,2,1519
7,3,2012,The West Cornwall Pasty Company,Eating Out,5,1514
7,3,2012,ATM Cash Withdrawal,General,10,1504
8,3,2012,Wild Bean Cafe,Eating Out,2,1502
8,3,2012,Subway,Eating Out,8,1494
9,3,2012,Morrisons,Groceries,73,1421
9,3,2012,Starbucks Coffee,Eating Out,2,1419
9,3,2012,Scott's Restaurant,Eating Out,36,1383
12,3,2012,South West Trains,Transport,38,1345
12,3,2012,Starbucks Coffee,Eating Out,2,1343
12,3,2012,Subway,Eating Out,7,1336
13,3,2012,Costa Coffee,Eating Out,1,1335
13,3,2012,Greggs,Eating Out,4,1331
14,3,2012,Wild Bean Cafe,Eating Out,1,1330
14,3,2012,Pret A Manger,Eating Out,4,1326
15,3,2012,BRGAS-Electricity,Bills,44,1282
15,3,2012,BRGAS-Gas,Bills,43,1239
15,3,2012,Costa Coffee,Eating Out,1,1238
15,3,2012,Chicken Cottage,Eating Out,4,1234
15,3,2012,ATM Cash Withdrawal,General,20,1214
15,3,2012,Paying back James,,5,1209
16,3,2012,LBS Council Tax,Bills,50,1159
16,3,2012,Morrisons,Groceries,89,1070
16,3,2012,Wild Bean Cafe,Eating Out,2,1068
16,3,2012,Greggs,Eating Out,8,1060
16,3,2012,Dominos Pizza,Eating Out,49,1011
17,3,2012,Scott's Restaurant,Eating Out,56,955
17,3,2012,ATM Cash Withdrawal,General,10,945
18,3,2012,Pizza Express,Eating Out,44,901
19,3,2012,South West Trains,Transport,35,866
19,3,2012,The West Cornwall Pasty Company,Eating Out,6,860
19,3,2012,ATM Cash Withdrawal,General,20,840
20,3,2012,VIRGIN MEDIA PYMTS,Bills,41,799
20,3,2012,The West Cornwall Pasty Company,Eating Out,8,791
20,3,2012,Paying back Julie,,3,788
21,3,2012,Caffe Nero,Eating Out,2,786
22,3,2012,Wild Bean Cafe,Eating Out,2,784
22,3,2012,Subway,Eating Out,6,778
23,3,2012,Morrisons,Groceries,79,699
23,3,2012,Costa Coffee,Eating Out,1,698
23,3,2012,Dominos Pizza,Eating Out,49,649
24,3,2012,O2,Bills,38,611
25,3,2012,Scott's Restaurant,Eating Out,56,555
26,3,2012,South West Trains,Transport,33,522
26,3,2012,Starbucks Coffee,Eating Out,2,520
26,3,2012,Subway,Eating Out,4,516
26,3,2012,ATM Cash Withdrawal,General,10,506
27,3,2012,Wild Bean Cafe,Eating Out,2,504
27,3,2012,Pret A Manger,Eating Out,6,498
27,3,2012,Tool Shop,,1,497
28,3,2012,Caffe Nero,Eating Out,2,495
29,3,2012,Wild Bean Cafe,Eating Out,1,494
29,3,2012,Chicken Cottage,Eating Out,8,486
30,3,2012,Waitrose,Groceries,69,417
30,3,2012,Costa Coffee,Eating Out,2,415
31,3,2012,Anglo restaurant,Eating Out,48,367
1,4,2012,Rhino Sports salary,General,1700,2067
1,4,2012,Dominos Pizza,Eating Out,30,2037
2,4,2012,South West Trains,Transport,30,2007
2,4,2012,Costa Coffee,Eating Out,2,2005
2,4,2012,McDonalds,Eating Out,5,2000
3,4,2012,Wild Bean Cafe,Eating Out,2,1998
3,4,2012,Subway,Eating Out,5,1993
4,4,2012,Costa Coffee,Eating Out,2,1991
4,4,2012,ATM Cash Withdrawal,General,10,1981
5,4,2012,Caffe Nero,Eating Out,2,1979
5,4,2012,Chicken Cottage,Eating Out,7,1972
6,4,2012,ASDA,Groceries,54,1918
6,4,2012,Caffe Nero,Eating Out,2,1916
6,4,2012,Chicken Cottage,Eating Out,8,1908
6,4,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,31,1877
6,4,2012,Tool Tec,,2,1875
7,4,2012,Cubit and West rent,Rent,550,1325
7,4,2012,The Grand Pub,Eating Out,11,1314
7,4,2012,The Grand Pub,Eating Out,13,1301
7,4,2012,The Grand Pub,Eating Out,8,1293
7,4,2012,The Grand Pub,Eating Out,5,1288
7,4,2012,ATM Cash Withdrawal,General,20,1268
9,4,2012,South West Trains,Transport,38,1230
9,4,2012,Starbucks Coffee,Eating Out,2,1228
9,4,2012,Subway,Eating Out,4,1224
10,4,2012,Pret A Manger,Eating Out,5,1219
10,4,2012,ATM Cash Withdrawal,General,10,1209
11,4,2012,Caffe Nero,Eating Out,1,1208
12,4,2012,Caffe Nero,Eating Out,1,1207
12,4,2012,McDonalds,Eating Out,8,1199
12,4,2012,ATM Cash Withdrawal,General,10,1189
13,4,2012,ASDA,Groceries,56,1133
13,4,2012,Caffe Nero,Eating Out,2,1131
13,4,2012,McDonalds,Eating Out,4,1127
13,4,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,25,1102
13,4,2012,ATM Cash Withdrawal,General,20,1082
14,4,2012,Scott's Restaurant,Eating Out,56,1026
15,4,2012,BRGAS-Electricity,Bills,35,991
15,4,2012,BRGAS-Gas,Bills,40,951
16,4,2012,LBS Council Tax,Bills,50,901
16,4,2012,South West Trains,Transport,30,871
16,4,2012,Costa Coffee,Eating Out,1,870
16,4,2012,Greggs,Eating Out,8,862
17,4,2012,Costa Coffee,Eating Out,2,860
17,4,2012,Pret A Manger,Eating Out,7,853
17,4,2012,ATM Cash Withdrawal,General,20,833
18,4,2012,Caffe Nero,Eating Out,2,831
18,4,2012,Pret A Manger,Eating Out,5,826
18,4,2012,Paying back Julie,,7,819
19,4,2012,Costa Coffee,Eating Out,1,818
19,4,2012,Greggs,Eating Out,7,811
19,4,2012,ATM Cash Withdrawal,General,20,791
19,4,2012,Paying back Julie,,6,785
20,4,2012,VIRGIN MEDIA PYMTS,Bills,39,746
20,4,2012,Sainsburys,Groceries,59,687
20,4,2012,Caffe Nero,Eating Out,2,685
20,4,2012,Pret A Manger,Eating Out,8,677
20,4,2012,Scott's Restaurant,Eating Out,56,621
22,4,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,41,580
23,4,2012,South West Trains,Transport,32,548
23,4,2012,Starbucks Coffee,Eating Out,2,546
23,4,2012,The West Cornwall Pasty Company,Eating Out,6,540
24,4,2012,O2,Bills,34,506
24,4,2012,The West Cornwall Pasty Company,Eating Out,5,501
24,4,2012,Tool Shop,,8,493
25,4,2012,Starbucks Coffee,Eating Out,1,492
26,4,2012,Wild Bean Cafe,Eating Out,2,490
26,4,2012,Subway,Eating Out,6,484
26,4,2012,Tool Shop,,6,478
27,4,2012,Waitrose,Groceries,86,392
27,4,2012,Wild Bean Cafe,Eating Out,2,390
27,4,2012,Greggs,Eating Out,4,386
27,4,2012,Pizza Express,Eating Out,50,336
29,4,2012,Scott's Restaurant,Eating Out,49,287
29,4,2012,Civic Shop,,8,279
30,4,2012,South West Trains,Transport,35,244
30,4,2012,McDonalds,Eating Out,4,240
30,4,2012,Cheam Service Station,,5,235
1,5,2012,Rhino Sports salary,General,1700,1935
1,5,2012,Pret A Manger,Eating Out,4,1931
2,5,2012,Caffe Nero,Eating Out,2,1929
2,5,2012,Chicken Cottage,Eating Out,6,1923
3,5,2012,Starbucks Coffee,Eating Out,1,1922
3,5,2012,Greggs,Eating Out,6,1916
4,5,2012,ASDA,Groceries,76,1840
4,5,2012,Wild Bean Cafe,Eating Out,2,1838
4,5,2012,Pizza Express,Eating Out,53,1785
4,5,2012,ATM Cash Withdrawal,General,20,1765
4,5,2012,Civic Shop,,4,1761
7,5,2012,Cubit and West rent,Rent,550,1211
7,5,2012,South West Trains,Transport,38,1173
8,5,2012,Costa Coffee,Eating Out,2,1171
8,5,2012,Chicken Cottage,Eating Out,6,1165
9,5,2012,Costa Coffee,Eating Out,1,1164
10,5,2012,Caffe Nero,Eating Out,2,1162
10,5,2012,Subway,Eating Out,6,1156
10,5,2012,Civic Shop,,7,1149
11,5,2012,Waitrose,Groceries,45,1104
11,5,2012,Wild Bean Cafe,Eating Out,2,1102
11,5,2012,Fabric Club,Eating Out,15,1087
11,5,2012,ATM Cash Withdrawal,General,20,1067
12,5,2012,Scott's Restaurant,Eating Out,39,1028
14,5,2012,South West Trains,Transport,34,994
14,5,2012,Costa Coffee,Eating Out,2,992
15,5,2012,BRGAS-Electricity,Bills,28,964
15,5,2012,BRGAS-Gas,Bills,31,933
15,5,2012,Greggs,Eating Out,8,925
15,5,2012,ATM Cash Withdrawal,General,20,905
16,5,2012,LBS Council Tax,Bills,50,855
16,5,2012,Caffe Nero,Eating Out,2,853
16,5,2012,McDonalds,Eating Out,8,845
17,5,2012,Wild Bean Cafe,Eating Out,2,843
18,5,2012,Sainsburys,Groceries,85,758
18,5,2012,Starbucks Coffee,Eating Out,2,756
20,5,2012,VIRGIN MEDIA PYMTS,Bills,36,720
20,5,2012,Anglo restaurant,Eating Out,35,685
20,5,2012,ATM Cash Withdrawal,General,10,675
20,5,2012,Tool Shop,,6,669
21,5,2012,South West Trains,Transport,25,644
21,5,2012,Pret A Manger,Eating Out,8,636
22,5,2012,Starbucks Coffee,Eating Out,1,635
22,5,2012,McDonalds,Eating Out,6,629
22,5,2012,Paying back James,,8,621
23,5,2012,Caffe Nero,Eating Out,2,619
23,5,2012,ATM Cash Withdrawal,General,20,599
24,5,2012,O2,Bills,35,564
24,5,2012,Costa Coffee,Eating Out,2,562
24,5,2012,Chicken Cottage,Eating Out,6,556
25,5,2012,Morrisons,Groceries,84,472
25,5,2012,Costa Coffee,Eating Out,2,470
25,5,2012,Greggs,Eating Out,8,462
25,5,2012,Pizza Express,Eating Out,57,405
25,5,2012,Cheam Service Station,,9,396
26,5,2012,Scott's Restaurant,Eating Out,33,363
26,5,2012,ATM Cash Withdrawal,General,20,343
27,5,2012,Tool Tec,,8,335
28,5,2012,South West Trains,Transport,30,305
29,5,2012,Costa Coffee,Eating Out,1,304
29,5,2012,Chicken Cottage,Eating Out,5,299
30,5,2012,Costa Coffee,Eating Out,1,298
31,5,2012,Starbucks Coffee,Eating Out,2,296
31,5,2012,Subway,Eating Out,6,290
31,5,2012,Paying back Julie,,7,283
1,6,2012,Rhino Sports salary,General,1700,1983
1,6,2012,Morrisons,Groceries,76,1907
1,6,2012,Subway,Eating Out,6,1901
1,6,2012,Scott's Restaurant,Eating Out,29,1872
2,6,2012,Dominos Pizza,Eating Out,40,1832
2,6,2012,ATM Cash Withdrawal,General,10,1822
3,6,2012,ATM Cash Withdrawal,General,10,1812
4,6,2012,South West Trains,Transport,37,1775
4,6,2012,Greggs,Eating Out,6,1769
5,6,2012,Caffe Nero,Eating Out,2,1767
5,6,2012,Pret A Manger,Eating Out,5,1762
6,6,2012,Wild Bean Cafe,Eating Out,2,1760
7,6,2012,Cubit and West rent,Rent,550,1210
8,6,2012,Morrisons,Groceries,44,1166
8,6,2012,Caffe Nero,Eating Out,1,1165
8,6,2012,Subway,Eating Out,8,1157
8,6,2012,Fabric Club,Eating Out,14,1143
8,6,2012,Fabric Club,Eating Out,15,1128
8,6,2012,Fabric Club,Eating Out,7,1121
8,6,2012,ATM Cash Withdrawal,General,20,1101
8,6,2012,Tool Tec,,1,1100
9,6,2012,Heaven Club,Eating Out,5,1095
9,6,2012,Heaven Club,Eating Out,14,1081
9,6,2012,Heaven Club,Eating Out,11,1070
9,6,2012,Heaven Club,Eating Out,12,1058
9,6,2012,Heaven Club,Eating Out,7,1051
9,6,2012,Heaven Club,Eating Out,7,1044
10,6,2012,ATM Cash Withdrawal,General,20,1024
11,6,2012,South West Trains,Transport,26,998
11,6,2012,Caffe Nero,Eating Out,2,996
11,6,2012,Greggs,Eating Out,8,988
12,6,2012,Costa Coffee,Eating Out,1,987
13,6,2012,Costa Coffee,Eating Out,2,985
13,6,2012,Pret A Manger,Eating Out,5,980
15,6,2012,BRGAS-Electricity,Bills,30,950
15,6,2012,BRGAS-Gas,Bills,36,914
15,6,2012,Morrisons,Groceries,50,864
15,6,2012,Costa Coffee,Eating Out,1,863
15,6,2012,Greggs,Eating Out,7,856
15,6,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,58,798
15,6,2012,ATM Cash Withdrawal,General,20,778
16,6,2012,LBS Council Tax,Bills,50,728
16,6,2012,ATM Cash Withdrawal,General,10,718
16,6,2012,Cheam Service Station,,9,709
17,6,2012,Civic Shop,,3,706
18,6,2012,South West Trains,Transport,37,669
18,6,2012,Caffe Nero,Eating Out,1,668
18,6,2012,McDonalds,Eating Out,7,661
18,6,2012,ATM Cash Withdrawal,General,10,651
18,6,2012,Civic Shop,,7,644
19,6,2012,Caffe Nero,Eating Out,2,642
19,6,2012,Subway,Eating Out,6,636
20,6,2012,VIRGIN MEDIA PYMTS,Bills,43,593
20,6,2012,Wild Bean Cafe,Eating Out,2,591
20,6,2012,McDonalds,Eating Out,5,586
20,6,2012,Tool Tec,,8,578
21,6,2012,Costa Coffee,Eating Out,1,577
21,6,2012,Greggs,Eating Out,6,571
21,6,2012,ATM Cash Withdrawal,General,20,551
22,6,2012,ASDA,Groceries,70,481
22,6,2012,Starbucks Coffee,Eating Out,1,480
22,6,2012,ATM Cash Withdrawal,General,10,470
24,6,2012,O2,Bills,31,439
25,6,2012,South West Trains,Transport,36,403
25,6,2012,Costa Coffee,Eating Out,2,401
25,6,2012,Civic Shop,,8,393
26,6,2012,Costa Coffee,Eating Out,2,391
26,6,2012,McDonalds,Eating Out,7,384
27,6,2012,Wild Bean Cafe,Eating Out,2,382
27,6,2012,Greggs,Eating Out,4,378
28,6,2012,Wild Bean Cafe,Eating Out,2,376
29,6,2012,Sainsburys,Groceries,46,330
29,6,2012,Costa Coffee,Eating Out,2,328
29,6,2012,Pret A Manger,Eating Out,5,323
29,6,2012,Anglo restaurant,Eating Out,55,268
29,6,2012,ATM Cash Withdrawal,General,20,248
30,6,2012,Ministry of Sound ClubXOYO Club,Eating Out,8,240
30,6,2012,Ministry of Sound ClubXOYO Club,Eating Out,15,225
30,6,2012,Ministry of Sound ClubXOYO Club,Eating Out,7,218
30,6,2012,Ministry of Sound ClubXOYO Club,Eating Out,7,211
30,6,2012,Anglo restaurant,Eating Out,48,163
30,6,2012,Paying back James,,9,154
1,7,2012,Rhino Sports salary,General,1700,1854
1,7,2012,Dominos Pizza,Eating Out,26,1828
1,7,2012,Tool Shop,,6,1822
2,7,2012,South West Trains,Transport,33,1789
2,7,2012,Starbucks Coffee,Eating Out,2,1787
3,7,2012,Wild Bean Cafe,Eating Out,2,1785
3,7,2012,Pret A Manger,Eating Out,8,1777
3,7,2012,ATM Cash Withdrawal,General,10,1767
4,7,2012,Greggs,Eating Out,8,1759
4,7,2012,Tool Tec,,5,1754
5,7,2012,Wild Bean Cafe,Eating Out,2,1752
5,7,2012,Chicken Cottage,Eating Out,4,1748
6,7,2012,Tescos,Groceries,83,1665
6,7,2012,Caffe Nero,Eating Out,1,1664
6,7,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,49,1615
6,7,2012,ATM Cash Withdrawal,General,20,1595
7,7,2012,Cubit and West rent,Rent,550,1045
8,7,2012,Dominos Pizza,Eating Out,28,1017
9,7,2012,South West Trains,Transport,29,988
9,7,2012,Caffe Nero,Eating Out,2,986
10,7,2012,Wild Bean Cafe,Eating Out,1,985
10,7,2012,Greggs,Eating Out,5,980
10,7,2012,Tool Shop,,5,975
11,7,2012,Costa Coffee,Eating Out,2,973
11,7,2012,Pret A Manger,Eating Out,6,967
11,7,2012,ATM Cash Withdrawal,General,10,957
11,7,2012,Tool Shop,,2,955
12,7,2012,Costa Coffee,Eating Out,2,953
12,7,2012,The West Cornwall Pasty Company,Eating Out,4,949
13,7,2012,Waitrose,Groceries,80,869
13,7,2012,Starbucks Coffee,Eating Out,1,868
13,7,2012,Chicken Cottage,Eating Out,8,860
13,7,2012,ATM Cash Withdrawal,General,20,840
14,7,2012,Dominos Pizza,Eating Out,43,797
14,7,2012,ATM Cash Withdrawal,General,20,777
15,7,2012,BRGAS-Electricity,Bills,23,754
15,7,2012,BRGAS-Gas,Bills,30,724
16,7,2012,LBS Council Tax,Bills,50,674
16,7,2012,South West Trains,Transport,35,639
17,7,2012,Caffe Nero,Eating Out,1,638
17,7,2012,ATM Cash Withdrawal,General,20,618
17,7,2012,Red Shop,,2,616
18,7,2012,Wild Bean Cafe,Eating Out,2,614
18,7,2012,Pret A Manger,Eating Out,8,606
19,7,2012,Wild Bean Cafe,Eating Out,1,605
20,7,2012,VIRGIN MEDIA PYMTS,Bills,31,574
20,7,2012,Waitrose,Groceries,87,487
20,7,2012,Wild Bean Cafe,Eating Out,2,485
20,7,2012,McDonalds,Eating Out,8,477
20,7,2012,ATM Cash Withdrawal,General,10,467
23,7,2012,South West Trains,Transport,27,440
23,7,2012,Pret A Manger,Eating Out,8,432
23,7,2012,Tool Tec,,9,423
24,7,2012,O2,Bills,34,389
24,7,2012,Caffe Nero,Eating Out,2,387
25,7,2012,Starbucks Coffee,Eating Out,2,385
25,7,2012,Greggs,Eating Out,6,379
26,7,2012,Wild Bean Cafe,Eating Out,1,378
27,7,2012,ASDA,Groceries,42,336
27,7,2012,Caffe Nero,Eating Out,2,334
27,7,2012,Pret A Manger,Eating Out,5,329
27,7,2012,Pizza Express,Eating Out,53,276
30,7,2012,South West Trains,Transport,38,238
30,7,2012,Greggs,Eating Out,6,232
30,7,2012,ATM Cash Withdrawal,General,10,222
31,7,2012,Chicken Cottage,Eating Out,7,215
1,8,2012,Rhino Sports salary,General,1700,1915
1,8,2012,Costa Coffee,Eating Out,2,1913
2,8,2012,Costa Coffee,Eating Out,1,1912
2,8,2012,Greggs,Eating Out,6,1906
3,8,2012,Morrisons,Groceries,71,1835
3,8,2012,McDonalds,Eating Out,8,1827
3,8,2012,Anglo restaurant,Eating Out,37,1790
3,8,2012,ATM Cash Withdrawal,General,20,1770
4,8,2012,Tool Tec,,4,1766
